f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.14788099,-0.3499228,0.04290656,-0.19126882,-0.7361309,0.007910133,-0.10823085,-0.9990117,-0.05598961,0.003607562,-1.1642541,-0.116629906,-0.31339505,-0.98469466,-0.06451498,-0.3354833,-1.4993981,-0.1600825,-0.33068332,-1.803314,-0.20521948,-0.32175022,-2.047362,-0.2264151,-0.20670563,-0.9680024,-0.14228223,-0.01763972,-1.4675388,-0.23582645,0.12014673,-1.7282629,-0.26745072,0.21687816,-1.9228625,-0.2762901,-0.058074053,-0.908464,-0.21467787,0.24466462,-1.1020676,-0.28580487,0.27545473,-0.9111216,-0.257472,0.23681092,-0.7764755,-0.21679504,0.114805326,-0.82826585,-0.28868613,0.36719704,-0.9560579,-0.29635593,0.37218425,-0.7921293,-0.24188495,0.32544675,-0.6823848,-0.19021483,K
0.0,0.0,0.0,-0.1530692,-0.35429788,0.051109925,-0.19478893,-0.7383775,0.020696076,-0.10421833,-1.0055311,-0.038699742,0.01611966,-1.1835512,-0.094625376,-0.3151404,-0.9814299,-0.05555292,-0.33129916,-1.4852767,-0.1484297,-0.3276123,-1.7815071,-0.19435857,-0.31729367,-2.0214803,-0.21756037,-0.2022687,-0.96991354,-0.1354807,-0.010644297,-1.4662532,-0.22518188,0.12534873,-1.720115,-0.2545061,0.21899736,-1.9119018,-0.26327237,-0.050004367,-0.91068333,-0.20950653,0.24284905,-1.1350256,-0.27798462,0.2816152,-0.9480694,-0.24309959,0.25136048,-0.8071487,-0.19879298,0.1257367,-0.8275133,-0.28419346,0.368928,-0.9801074,-0.29088873,0.37493798,-0.8220581,-0.23130967,0.3319225,-0.70807296,-0.17605966,K
0.0,0.0,0.0,-0.1514889,-0.36028075,0.054578766,-0.19236937,-0.7427212,0.026780862,-0.09859605,-1.0065838,-0.030846493,0.02628123,-1.1824576,-0.08538889,-0.31079748,-0.9811877,-0.049307622,-0.3276448,-1.4934069,-0.13851221,-0.32204056,-1.7930402,-0.18082924,-0.3082944,-2.0346465,-0.20022632,-0.19503562,-0.97240317,-0.12803584,-0.0019297263,-1.4695872,-0.21438107,0.1309341,-1.7198416,-0.24132279,0.22074655,-1.9064444,-0.24743892,-0.04126442,-0.9154029,-0.20061225,0.25549367,-1.1392201,-0.2695098,0.29506937,-0.95029813,-0.23735833,0.2624111,-0.80411893,-0.19291495,0.13348831,-0.83355683,-0.27284974,0.3822132,-0.99767053,-0.27893817,0.39154872,-0.8440944,-0.21987039,0.34996945,-0.7267743,-0.16375062,K
0.0,0.0,0.0,-0.15935168,-0.3601929,0.05561432,-0.20202695,-0.7420092,0.027366607,-0.108571686,-1.0102879,-0.030297093,0.016625397,-1.1871963,-0.08466129,-0.32395586,-0.9796825,-0.05095878,-0.33922273,-1.4867945,-0.14227201,-0.33389753,-1.7857621,-0.18824346,-0.32115608,-2.0265646,-0.21097183,-0.20731194,-0.9694542,-0.13107337,-0.015080956,-1.4565355,-0.2188802,0.11745864,-1.7072843,-0.245927,0.2076582,-1.8956695,-0.25309637,-0.05133848,-0.9115872,-0.20473187,0.23575029,-1.1420832,-0.26980293,0.27152753,-0.96018493,-0.23135312,0.2404924,-0.817142,-0.18488161,0.12637824,-0.82660466,-0.27882388,0.36308247,-0.9922443,-0.28076506,0.3666759,-0.83803225,-0.2165831,0.3256911,-0.7210892,-0.15794827,K
0.0,0.0,0.0,-0.15445097,-0.36034712,0.046360854,-0.19614783,-0.7428077,0.014318314,-0.099271595,-1.0074178,-0.046670444,0.031167455,-1.1786996,-0.10422738,-0.32579654,-0.9807844,-0.054412477,-0.34364027,-1.477321,-0.1487091,-0.3377071,-1.7736948,-0.19779713,-0.32425246,-2.0188844,-0.22330467,-0.21060805,-0.96853614,-0.13259688,-0.021164892,-1.4548805,-0.22425883,0.11652643,-1.7069021,-0.2565313,0.21177098,-1.9009643,-0.2669605,-0.05366562,-0.9095238,-0.20527746,0.23577513,-1.1277944,-0.27955955,0.2732246,-0.93786055,-0.24751571,0.24290535,-0.79325855,-0.20270555,0.12627903,-0.82558835,-0.27877614,0.3654969,-0.9802501,-0.2889939,0.37310994,-0.8200477,-0.22884522,0.33531553,-0.7023581,-0.17179716,K
0.0,0.0,0.0,-0.14858106,-0.35687622,0.043565404,-0.18286854,-0.7452272,0.0080489945,-0.079830125,-1.0144951,-0.055194102,0.051154863,-1.186257,-0.11542709,-0.3110387,-0.9797549,-0.065515265,-0.33161512,-1.4835781,-0.15968989,-0.32694417,-1.7838715,-0.20642553,-0.31221828,-2.0273647,-0.22917902,-0.19406103,-0.97054964,-0.14273709,0.001528579,-1.4595976,-0.23520702,0.13227384,-1.7161174,-0.26491964,0.21998042,-1.9112669,-0.27288568,-0.036515,-0.9134754,-0.21398635,0.25950605,-1.134214,-0.2883869,0.2917366,-0.93966585,-0.25484788,0.25730592,-0.78929746,-0.20883846,0.14312801,-0.8311437,-0.28600195,0.38549688,-0.98814726,-0.29735,0.38789514,-0.8208484,-0.23672333,0.34293702,-0.69611526,-0.17890903,K
0.0,0.0,0.0,-0.15798804,-0.37704787,0.067561634,-0.20694412,-0.75205547,0.03847262,-0.1560975,-1.0274036,-0.02367939,-0.0900565,-1.212635,-0.08123386,-0.32537585,-1.0021404,-0.06997471,-0.34448552,-1.5217531,-0.18208042,-0.33438218,-1.8394771,-0.24423587,-0.31569222,-2.0997543,-0.2739231,-0.20551883,-0.96570903,-0.15864429,-0.018593071,-1.4639143,-0.2680786,0.11329796,-1.735681,-0.31022197,0.20859222,-1.9394869,-0.32677025,-0.035147056,-0.90253,-0.23740117,0.25266355,-1.1487777,-0.32629144,0.29129812,-0.9346027,-0.28869492,0.26702845,-0.7623996,-0.23515475,0.1570922,-0.82396466,-0.31429544,0.40087768,-1.0266092,-0.33540252,0.42695424,-0.8584171,-0.26863313,0.40688074,-0.71654105,-0.20139755,K
0.0,0.0,0.0,-0.1612271,-0.3568357,0.06161658,-0.19265871,-0.7437221,0.034110535,-0.0943101,-1.0237383,-0.022073556,0.02234937,-1.2133577,-0.07399539,-0.3298689,-0.98253155,-0.07073041,-0.3443127,-1.5114508,-0.17394106,-0.33379146,-1.8226947,-0.23227578,-0.3148723,-2.0749886,-0.26306918,-0.21282136,-0.9652493,-0.1516603,-0.016166106,-1.463677,-0.24503641,0.12308541,-1.7266264,-0.275315,0.21693422,-1.9157153,-0.28760707,-0.04976653,-0.9078434,-0.22413655,0.23759134,-1.1711348,-0.28939945,0.28752476,-0.9867875,-0.24621095,0.26507437,-0.82639056,-0.19853775,0.13515493,-0.8260118,-0.29692197,0.38320374,-1.0148841,-0.3068125,0.396142,-0.8524535,-0.24465936,0.36002338,-0.7143545,-0.18616042,K
0.0,0.0,0.0,-0.16788977,-0.36190778,0.06658221,-0.20696545,-0.7495659,0.04436311,-0.11151044,-1.0305647,-0.0073853964,0.0024896774,-1.2255601,-0.054538544,-0.33948842,-0.98504436,-0.054321297,-0.3546514,-1.5024947,-0.15812086,-0.34228933,-1.8096638,-0.21961778,-0.32249373,-2.0611649,-0.25149563,-0.22269334,-0.96532893,-0.13618965,-0.03692887,-1.460377,-0.22857665,0.10038467,-1.7238704,-0.2636034,0.19442639,-1.9204932,-0.27756968,-0.060306344,-0.9110769,-0.2098191,0.21846928,-1.155133,-0.27521878,0.2622992,-0.9737125,-0.2378566,0.23811723,-0.82836133,-0.1924043,0.12171247,-0.83177817,-0.2830482,0.36288413,-1.0143299,-0.28738448,0.37351778,-0.8459821,-0.22223775,0.33923945,-0.7151491,-0.16127345,K
0.0,0.0,0.0,-0.16499497,-0.36661318,0.06282878,-0.20014319,-0.74822605,0.040358387,-0.095727906,-1.028189,-0.010438685,0.025420105,-1.2193799,-0.057952244,-0.32506046,-0.9820465,-0.056229,-0.33775616,-1.5059241,-0.14898218,-0.32750857,-1.8106842,-0.2010466,-0.31035405,-2.0610957,-0.22830188,-0.19905749,-0.9706937,-0.1346468,-0.014623981,-1.4609526,-0.21497576,0.11909444,-1.7267405,-0.24230663,0.2123869,-1.9220704,-0.254248,-0.030166019,-0.91642064,-0.20475048,0.236171,-1.1552646,-0.25779495,0.2782805,-0.97890705,-0.21742569,0.25672233,-0.827958,-0.17442384,0.15343739,-0.8359771,-0.2753175,0.37543768,-1.00867,-0.27445436,0.3803045,-0.8486624,-0.21124606,0.34574634,-0.7166272,-0.154441,K
0.0,0.0,0.0,-0.17534359,-0.36312136,0.07350429,-0.21559578,-0.7449437,0.05358251,-0.12142689,-1.0259243,0.0019933968,-0.004062821,-1.2180008,-0.045739543,-0.3449454,-0.9809643,-0.044041168,-0.3593458,-1.5101911,-0.14284116,-0.34680378,-1.8195841,-0.1983129,-0.32730994,-2.0685585,-0.22514412,-0.22270657,-0.966382,-0.12848128,-0.040571544,-1.4698638,-0.21465018,0.09296092,-1.7308371,-0.24253178,0.18375729,-1.9185024,-0.25187552,-0.057690468,-0.9178581,-0.20490892,0.2087869,-1.1684881,-0.26171225,0.24423681,-0.9918891,-0.21940276,0.21592148,-0.850629,-0.17310193,0.12415389,-0.8404118,-0.28083846,0.35078683,-1.030317,-0.27565438,0.35013676,-0.86305344,-0.20599487,0.30662635,-0.73264694,-0.14405778,K
0.0,0.0,0.0,-0.16877778,-0.3672993,0.08642388,-0.21391587,-0.7428815,0.07668195,-0.12501019,-1.019164,0.035242904,-0.01803642,-1.2054212,-0.0026130467,-0.33459443,-0.9902114,-0.031061884,-0.34958506,-1.516954,-0.11914741,-0.33490264,-1.8200219,-0.16746725,-0.3162943,-2.062735,-0.18964826,-0.2076519,-0.97120404,-0.11680501,-0.034738414,-1.481765,-0.19229276,0.09401948,-1.7445184,-0.21553372,0.17827782,-1.9336151,-0.22253478,-0.040345334,-0.91837555,-0.1923395,0.20317532,-1.1814711,-0.23580034,0.2369691,-1.0131606,-0.19096029,0.21126993,-0.8773962,-0.14568934,0.14088908,-0.8344986,-0.26610798,0.3482269,-1.028651,-0.24810854,0.34108913,-0.8643346,-0.17376395,0.29942644,-0.7373665,-0.11054881,K
0.0,0.0,0.0,-0.17108506,-0.3703366,0.07748971,-0.21195254,-0.75462925,0.06090826,-0.112055734,-1.0401747,0.013677133,0.011181271,-1.2282109,-0.03102216,-0.33347446,-0.99088264,-0.04770785,-0.3496708,-1.5252539,-0.14295857,-0.33525226,-1.8354998,-0.19616109,-0.31299844,-2.08269,-0.2213593,-0.19590503,-0.9716116,-0.13263498,-0.02748506,-1.4897599,-0.21614599,0.10505731,-1.7560643,-0.24212912,0.19510373,-1.9439814,-0.25057808,-0.02029421,-0.9179062,-0.20748663,0.21211924,-1.1987667,-0.26201254,0.24467835,-1.022174,-0.21438242,0.22023994,-0.87237823,-0.16481547,0.16580287,-0.83630687,-0.2809371,0.35984576,-1.0428653,-0.2724683,0.3516715,-0.88137066,-0.19582577,0.31144795,-0.7499453,-0.12924457,K
0.0,0.0,0.0,-0.17340134,-0.3700291,0.08085105,-0.21661156,-0.7633831,0.0651215,-0.13031018,-1.0672458,0.02095267,-0.028017377,-1.2824177,-0.019155318,-0.33586958,-0.9959222,-0.056350995,-0.3494418,-1.5380155,-0.1501425,-0.337325,-1.8530707,-0.20281555,-0.31596294,-2.0991855,-0.22819585,-0.19470593,-0.970642,-0.1412222,-0.01972616,-1.4896322,-0.22284685,0.11395978,-1.7571833,-0.24652609,0.20579964,-1.9462659,-0.25586995,-0.0147573445,-0.915447,-0.21434362,0.22574766,-1.2172772,-0.25596756,0.2560468,-1.0546492,-0.19728875,0.22791219,-0.90981233,-0.146073,0.1752371,-0.83545446,-0.28680104,0.37405267,-1.0498724,-0.26720077,0.36398533,-0.8997433,-0.18418093,0.31855935,-0.7761351,-0.116012424,K
0.0,0.0,0.0,-0.17986597,-0.3720591,0.08895875,-0.22345829,-0.7554589,0.073093705,-0.12595838,-1.0512054,0.026816487,-0.0063258647,-1.2567971,-0.01662516,-0.34243706,-0.995781,-0.05694733,-0.35996777,-1.5457456,-0.15686677,-0.35218725,-1.8671683,-0.21688932,-0.33563748,-2.1221664,-0.2463821,-0.20108517,-0.9690731,-0.14304554,-0.034640547,-1.5035866,-0.22609644,0.0981154,-1.779657,-0.2545621,0.1885676,-1.978174,-0.26704973,-0.01962704,-0.91759956,-0.21537577,0.20805033,-1.2143385,-0.25312397,0.23719221,-1.0449523,-0.19410446,0.21266869,-0.8974646,-0.14254956,0.16989441,-0.8422078,-0.28673357,0.36214498,-1.0508401,-0.25874603,0.3494578,-0.89222604,-0.17022957,0.30614075,-0.7651175,-0.09831242,K
0.0,0.0,0.0,-0.17846474,-0.3690995,0.083290964,-0.22419812,-0.7523652,0.06552871,-0.13172221,-1.0484369,0.018861879,-0.014334058,-1.25256,-0.024480917,-0.3450779,-0.9947562,-0.061187908,-0.35694435,-1.5402067,-0.15927085,-0.34376124,-1.8553364,-0.21652955,-0.32234192,-2.105062,-0.24452744,-0.20518419,-0.967963,-0.14473124,-0.034512296,-1.4972396,-0.22428147,0.10219662,-1.7626386,-0.24643089,0.19276546,-1.9506932,-0.25482133,-0.023713266,-0.91228163,-0.21558733,0.20550853,-1.2192643,-0.2526939,0.2380266,-1.0519586,-0.19128267,0.21130732,-0.90246403,-0.13830459,0.16567299,-0.82897496,-0.2856746,0.35977128,-1.0509752,-0.26141155,0.34754467,-0.89409083,-0.17447263,0.30040467,-0.7628757,-0.10302246,K
0.0,0.0,0.0,-0.17150135,-0.37038344,0.0742837,-0.20893635,-0.7586581,0.053864818,-0.107617415,-1.0527482,0.005726712,0.016364172,-1.2549994,-0.039725736,-0.3276134,-0.99221253,-0.059617784,-0.33096838,-1.5268176,-0.14868452,-0.3197195,-1.8339778,-0.1994312,-0.30276543,-2.0796728,-0.22525585,-0.18809247,-0.97197664,-0.14100583,-0.015567433,-1.4873823,-0.21296096,0.12325538,-1.7491927,-0.23280562,0.2182946,-1.9341142,-0.24177471,-0.009533931,-0.9148836,-0.21096787,0.22704567,-1.2116092,-0.24242294,0.26302448,-1.0528431,-0.1835075,0.23887219,-0.90809274,-0.13524027,0.1760555,-0.83032036,-0.28150314,0.37106523,-1.0391612,-0.25561455,0.36216414,-0.8941155,-0.17379756,0.31735605,-0.77044183,-0.10865563,K
0.0,0.0,0.0,-0.1647774,-0.36247617,0.072065316,-0.19271585,-0.76359373,0.051308,-0.07597032,-1.0637162,0.002189877,0.054470528,-1.2666647,-0.04395093,-0.31983325,-0.99420047,-0.052363556,-0.32909024,-1.5247837,-0.13874365,-0.3155862,-1.8304127,-0.18787657,-0.29558945,-2.0771127,-0.21337791,-0.18253188,-0.9739953,-0.1342208,0.0011225375,-1.4854624,-0.20617,0.1416628,-1.7483904,-0.22703825,0.2403586,-1.9383105,-0.23700984,-0.006434263,-0.9156369,-0.2062974,0.24824147,-1.1934319,-0.24014728,0.27246264,-1.0196501,-0.18546245,0.23865174,-0.8708066,-0.14022298,0.18073474,-0.8356566,-0.27933437,0.3816877,-1.0303991,-0.25903735,0.3683481,-0.8722619,-0.18379349,0.31810033,-0.7504705,-0.1239296,K
0.0,0.0,0.0,-0.16930915,-0.34872755,0.042368818,-0.20349859,-0.7555497,0.017331062,-0.085096076,-1.0489466,-0.032725606,0.050008044,-1.2356738,-0.07726755,-0.33083716,-0.99532264,-0.048662856,-0.34150127,-1.5064117,-0.1387765,-0.33114213,-1.8102999,-0.18892577,-0.31363425,-2.055311,-0.21444283,-0.20355888,-0.97195536,-0.11775644,-0.015804155,-1.459136,-0.20217666,0.11922931,-1.7187822,-0.2317406,0.21446715,-1.9193503,-0.24299091,-0.037585843,-0.9103051,-0.18232976,0.22811426,-1.1474873,-0.24664538,0.25318706,-0.963167,-0.21226133,0.21700785,-0.8146129,-0.16961195,0.14653833,-0.8273562,-0.24862544,0.36235806,-0.9940006,-0.25762317,0.35331026,-0.82851917,-0.2009787,0.30048203,-0.704751,-0.14769933,K
0.0,0.0,0.0,-0.17111069,-0.35425177,0.03811931,-0.20888478,-0.7674456,0.00820944,-0.097871415,-1.0570899,-0.045541454,0.026243994,-1.2496588,-0.09376941,-0.3427048,-0.99236083,-0.0694088,-0.34697083,-1.5150716,-0.16657467,-0.33240584,-1.821274,-0.2206087,-0.31159392,-2.0664825,-0.24862595,-0.21309882,-0.9670635,-0.13920146,-0.018503662,-1.456818,-0.22863534,0.12097284,-1.7233,-0.26002285,0.21740678,-1.9294791,-0.27392152,-0.046757802,-0.907752,-0.20389462,0.2294496,-1.1594393,-0.26742917,0.2587199,-0.9827756,-0.2308547,0.22256032,-0.8412423,-0.18979254,0.1365565,-0.8280275,-0.27099895,0.3615448,-1.0102324,-0.278247,0.35433757,-0.846715,-0.21965927,0.29939544,-0.72699165,-0.16703187,K
0.0,0.0,0.0,-0.16847378,-0.359749,0.037781667,-0.19565655,-0.7718875,0.0061289817,-0.07142199,-1.0635371,-0.052493718,0.068295926,-1.2485771,-0.105950415,-0.3261627,-0.99434745,-0.05583223,-0.3356128,-1.5102434,-0.1620227,-0.3232774,-1.8251685,-0.22694722,-0.29901275,-2.076151,-0.26332462,-0.20334223,-0.970439,-0.1299996,0.0026721791,-1.4612241,-0.23700072,0.15281872,-1.7336329,-0.28131416,0.26054505,-1.9367225,-0.30049083,-0.04187761,-0.90805185,-0.20114543,0.25680873,-1.1638522,-0.28967777,0.30164418,-0.9743624,-0.26449934,0.27208644,-0.81524944,-0.22250672,0.14354031,-0.8297093,-0.27400696,0.39364567,-1.024992,-0.30775645,0.40147254,-0.86965936,-0.26211232,0.34985012,-0.7423517,-0.21219842,K
0.0,0.0,0.0,-0.17345445,-0.35759872,0.042671762,-0.20738971,-0.77397954,0.013828466,-0.09373236,-1.0724547,-0.040155135,0.030088717,-1.2684289,-0.088401996,-0.3359407,-0.9949429,-0.06419518,-0.34255502,-1.5189974,-0.16085336,-0.32709497,-1.8311176,-0.21449275,-0.30285957,-2.078085,-0.2423043,-0.20801708,-0.96844804,-0.1372487,-5.6278757e-05,-1.4639188,-0.23306389,0.14756075,-1.737919,-0.26664564,0.2524944,-1.9422942,-0.27965608,-0.04205733,-0.90519786,-0.20506783,0.2486965,-1.1619407,-0.27858713,0.28498068,-0.9744798,-0.24409467,0.25243065,-0.8179889,-0.19990997,0.14416692,-0.82548773,-0.27410647,0.37881914,-1.0152063,-0.2925995,0.37787867,-0.84962666,-0.23728773,0.32521304,-0.7182591,-0.18324102,K
0.0,0.0,0.0,-0.15597774,-0.37935928,0.061233837,-0.17890595,-0.7803851,0.034435507,-0.059502292,-1.0544657,-0.024672512,0.08738658,-1.2314748,-0.08180026,-0.30106908,-0.99666095,-0.041719,-0.3162934,-1.4942453,-0.14426532,-0.30635223,-1.8078319,-0.20491923,-0.2850138,-2.0596294,-0.23701474,-0.18406698,-0.97463584,-0.12729627,0.027151138,-1.479661,-0.22585236,0.1747735,-1.7499094,-0.26124662,0.27801022,-1.9465325,-0.27313298,-0.023103993,-0.91598666,-0.20785782,0.307926,-1.1923538,-0.2967081,0.37592947,-1.007051,-0.26694423,0.3618552,-0.83489233,-0.21744072,0.16504395,-0.8432404,-0.28760973,0.44773033,-1.0648235,-0.32224014,0.4915111,-0.9232801,-0.27123374,0.47474217,-0.787375,-0.2131051,K
0.0,0.0,0.0,-0.16216455,-0.3646396,0.03875169,-0.19724274,-0.76762396,-0.0012752519,-0.0869362,-1.044171,-0.070268124,0.06281901,-1.211188,-0.13735978,-0.3173882,-0.986295,-0.06498342,-0.32831842,-1.4825113,-0.17283678,-0.31770468,-1.7907236,-0.23243724,-0.29810742,-2.0356312,-0.26270676,-0.19896537,-0.9692795,-0.14460316,0.020965442,-1.4759696,-0.2514528,0.16021769,-1.7421981,-0.2886773,0.2521973,-1.9374228,-0.29830408,-0.040085755,-0.9093716,-0.22049199,0.27634075,-1.1675104,-0.31788248,0.33080178,-0.9758775,-0.2898446,0.3079196,-0.8140992,-0.23955837,0.14345105,-0.82913214,-0.2966191,0.41158295,-1.0181794,-0.3324476,0.43275788,-0.8509045,-0.2775572,0.39787987,-0.7098154,-0.21691087,K
0.0,0.0,0.0,-0.15814367,-0.3606442,0.041575704,-0.19478567,-0.76769036,0.0041150786,-0.090304054,-1.0500995,-0.061301075,0.047390938,-1.2296677,-0.12232417,-0.3256153,-0.9958101,-0.07198741,-0.3352422,-1.507638,-0.18417874,-0.32062873,-1.8213472,-0.24764037,-0.29529345,-2.0687406,-0.27989754,-0.20704317,-0.96664876,-0.15074256,0.0062663686,-1.4735289,-0.26284564,0.15262853,-1.7474766,-0.30384532,0.25504908,-1.9531561,-0.31705314,-0.04717543,-0.90137774,-0.22429956,0.27273533,-1.1655555,-0.31779853,0.3223358,-0.96565485,-0.28368562,0.29569376,-0.80504525,-0.2311982,0.13861981,-0.8210351,-0.29861814,0.410946,-1.0243851,-0.32566175,0.4329343,-0.8633845,-0.26469162,0.39961436,-0.73566127,-0.20166077,K
0.0,0.0,0.0,-0.1271498,-0.35965708,0.015645934,-0.15687908,-0.7691826,-0.033511154,-0.045263205,-1.0267177,-0.108521074,0.09881104,-1.1729084,-0.17946894,-0.28049138,-1.0004493,-0.074758686,-0.2977837,-1.4712048,-0.18819053,-0.2924024,-1.7725939,-0.24928352,-0.27655673,-2.0159366,-0.28253368,-0.18571873,-0.9714564,-0.14758372,0.044361033,-1.4504054,-0.26369435,0.17558348,-1.7084777,-0.30918267,0.25577465,-1.9260339,-0.32549867,-0.051969193,-0.90184873,-0.21983376,0.28153238,-1.1199152,-0.32675448,0.32629737,-0.9230817,-0.30716875,0.2882995,-0.79078436,-0.26333588,0.11489963,-0.81612873,-0.29488903,0.3959074,-0.9622599,-0.33561808,0.42054275,-0.8074727,-0.28996432,0.37993327,-0.7086782,-0.23882504,K
0.0,0.0,0.0,-0.11990633,-0.34173417,0.01398929,-0.14271541,-0.7523748,-0.029979862,-0.03319961,-1.0183825,-0.09925526,0.10892039,-1.1760399,-0.16159482,-0.2782127,-0.99805,-0.057376157,-0.28393474,-1.4666352,-0.16220078,-0.2814902,-1.7620918,-0.21726115,-0.27066514,-1.9961549,-0.24650772,-0.18409416,-0.9747685,-0.12623632,0.047135893,-1.4391494,-0.24114564,0.1787728,-1.7026768,-0.28961736,0.2660556,-1.9218932,-0.3072069,-0.054430045,-0.91094255,-0.19533496,0.29046172,-1.1207082,-0.30159917,0.3356814,-0.92582244,-0.28456518,0.29996637,-0.79858667,-0.24129722,0.10371662,-0.82797265,-0.26729444,0.39251304,-0.9696604,-0.30635524,0.41579264,-0.8150515,-0.2633301,0.37406152,-0.72147644,-0.21393321,K
0.0,0.0,0.0,-0.12283634,-0.3522094,0.01958727,-0.15327834,-0.7770758,-0.022514476,-0.060133718,-1.0632163,-0.08912904,0.059740297,-1.2470821,-0.14824826,-0.3055304,-1.0059069,-0.07005736,-0.30542293,-1.4932598,-0.1774326,-0.2977418,-1.7890283,-0.23315342,-0.2842269,-2.0279286,-0.26216853,-0.21171342,-0.9671848,-0.14046745,0.021378402,-1.445967,-0.2547643,0.16881329,-1.7162116,-0.29937533,0.2707563,-1.937957,-0.31571957,-0.078316696,-0.8963175,-0.20943917,0.27246663,-1.1256914,-0.31011942,0.3130488,-0.9259505,-0.28771958,0.26718804,-0.79408693,-0.24419676,0.08284652,-0.8138546,-0.28091258,0.38088545,-0.97834235,-0.31660256,0.39784113,-0.8155737,-0.27033058,0.34487808,-0.7148492,-0.22048727,K
0.0,0.0,0.0,-0.10440751,-0.37278405,0.021862265,-0.1363068,-0.7855647,-0.024144817,-0.04944814,-1.0658083,-0.09559193,0.07138024,-1.2438661,-0.16054878,-0.27906477,-1.016905,-0.086276,-0.28503183,-1.4923816,-0.2016057,-0.2813036,-1.7869161,-0.25916502,-0.2745627,-2.0230715,-0.28684482,-0.20645186,-0.9656052,-0.15806428,0.032085944,-1.456107,-0.28506985,0.18043001,-1.7378286,-0.3307455,0.2842573,-1.9566698,-0.34289566,-0.0828846,-0.88861907,-0.22659084,0.28467834,-1.1087842,-0.33820045,0.34631047,-0.9186449,-0.31400776,0.32226348,-0.7778514,-0.26242813,0.07211566,-0.8016468,-0.29728416,0.38067847,-0.96122676,-0.33899564,0.4236523,-0.8135921,-0.2909716,0.40109774,-0.70494825,-0.23404588,K
0.0,0.0,0.0,-0.11702449,-0.35839206,0.0268464,-0.15724777,-0.7493704,-0.019344056,-0.099836,-1.0250404,-0.09239563,0.0055336864,-1.2011822,-0.16086102,-0.27363136,-1.0047605,-0.083297476,-0.27851203,-1.4770613,-0.20270917,-0.27260116,-1.7757046,-0.26435974,-0.2617769,-2.0168946,-0.29635006,-0.19406267,-0.96784776,-0.16003269,0.031347338,-1.4645913,-0.290237,0.17278203,-1.7417835,-0.3373955,0.268657,-1.9620849,-0.35287163,-0.067631766,-0.8911855,-0.23311152,0.27404332,-1.1215748,-0.3459928,0.3055437,-0.9230103,-0.3186852,0.25510293,-0.7805899,-0.26823717,0.087250665,-0.79524434,-0.30787334,0.37759158,-0.97015584,-0.35118875,0.38957438,-0.81112206,-0.30184546,0.33239532,-0.69549805,-0.24722634,K
0.0,0.0,0.0,-0.108834706,-0.36522475,0.038839366,-0.14448304,-0.7616796,0.0016214745,-0.08158426,-1.041786,-0.06495972,0.019564899,-1.2241625,-0.12562749,-0.28767705,-1.003978,-0.06260155,-0.29200655,-1.4803907,-0.17723519,-0.2891899,-1.7791989,-0.23872928,-0.2822065,-2.023614,-0.2713694,-0.21875027,-0.96529114,-0.14269285,0.014937319,-1.4615327,-0.26752582,0.16328588,-1.7449265,-0.31624886,0.26779178,-1.9682696,-0.33379328,-0.09836747,-0.89201325,-0.2189484,0.26108763,-1.1272823,-0.3246626,0.2926422,-0.9306919,-0.2989651,0.24062732,-0.7914762,-0.25144544,0.056578074,-0.80392116,-0.29627067,0.36499634,-0.9885068,-0.3331731,0.37584835,-0.8260368,-0.2827226,0.31458464,-0.7111536,-0.22893742,K
0.0,0.0,0.0,-0.060135596,-0.36894056,0.025830979,-0.08198796,-0.7654591,-0.01800787,-0.03705872,-1.0397968,-0.08876673,0.0524369,-1.2269096,-0.1545225,-0.24099313,-1.0125431,-0.06893361,-0.23852499,-1.4470843,-0.1890296,-0.2375704,-1.7328236,-0.25716645,-0.23434077,-1.9700532,-0.29895672,-0.19472808,-0.96970487,-0.14749056,0.052739576,-1.4407077,-0.28491405,0.19883128,-1.7213871,-0.33994043,0.2995964,-1.9547654,-0.36498907,-0.09874748,-0.88771236,-0.22412015,0.28332442,-1.1252145,-0.3334118,0.30033687,-0.9333525,-0.30278352,0.2360944,-0.8086818,-0.25786832,0.03565852,-0.7898344,-0.30471095,0.34887877,-0.9471103,-0.3537695,0.34607562,-0.7840988,-0.3127694,0.26836827,-0.68438476,-0.2689333,K
